prototype,pc,opcode,name,A,B,C,D,mode,flag,flag_b,flag_c
0,1683,1,OP_001,69,70,71,0,0,False,False,False
0,1684,0,OP_000,70,70,43,0,0,False,True,False
0,1685,49,OP_049,71,61,23,0,0,False,False,False
0,1686,1,OP_001,69,70,71,0,0,False,False,False
0,1687,2,OP_002,69,0,0,0,0,False,False,False
0,1688,23,OP_023,58,3,1,0,0,False,False,False
0,1689,27,OP_027,"[58, 69]","[49, 59]",None,None,2,False,False,False
0,1690,0,OP_000,70,67,43,0,0,False,True,False
0,1691,5,OP_005,58,58,70,0,0,False,False,False
0,1692,6,OP_006,"[58, 59]",None,None,None,3,False,False,False
0,1693,9,OP_009,59,69,19,0,0,False,False,False
0,1694,10,OP_010,69,51,51,0,0,False,False,False
0,1695,3,OP_003,"[70, 71]","[68, 299]",None,None,2,False,False,False
0,1696,1,OP_001,69,70,71,0,0,False,False,False
0,1697,0,OP_000,70,70,43,0,0,False,True,False
0,1698,49,OP_049,71,62,90,0,0,False,False,False
0,1699,1,OP_001,69,70,71,0,0,False,False,False
0,1700,2,OP_002,69,0,0,0,0,False,False,False
0,1701,23,OP_023,58,3,1,0,0,False,False,False
0,1702,27,OP_027,"[58, 69]","[49, 59]",None,None,2,False,False,False
0,1703,0,OP_000,70,67,43,0,0,False,True,False
0,1704,5,OP_005,58,58,70,0,0,False,False,False
0,1705,6,OP_006,"[58, 59]",None,None,None,3,False,False,False
0,1706,9,OP_009,59,69,19,0,0,False,False,False
0,1707,10,OP_010,69,16,23,0,0,False,False,False
0,1708,3,OP_003,"[70, 71]","[68, 300]",None,None,2,False,False,False
0,1709,1,OP_001,69,70,71,0,0,False,False,False
0,1710,0,OP_000,70,70,43,0,0,False,True,False
0,1711,49,OP_049,71,63,24,0,0,False,False,False
0,1712,1,OP_001,69,70,71,0,0,False,False,False
0,1713,2,OP_002,69,0,0,0,0,False,False,False
0,1714,23,OP_023,58,3,1,0,0,False,False,False
0,1715,27,OP_027,"[58, 69]","[48, 59]",None,None,2,False,False,False
0,1716,0,OP_000,70,90,43,0,0,False,True,False
0,1717,5,OP_005,58,58,70,0,0,False,False,False
0,1718,6,OP_006,"[58, 59]",None,None,None,3,False,False,False
0,1719,9,OP_009,59,69,19,0,0,False,False,False
0,1720,8,OP_008,69,301,62,0,0,False,False,False
0,1721,10,OP_010,70,67,25,0,0,False,False,False
0,1722,0,OP_000,71,92,43,0,0,False,True,False
0,1723,45,OP_045,72,23,0,0,0,False,False,False
0,1724,1,OP_001,70,71,72,0,0,False,False,False
0,1725,3,OP_003,"[71, 72]","[74, 38]",None,None,2,False,False,False
0,1726,1,OP_001,70,71,72,0,0,False,False,False
0,1727,3,OP_003,"[71, 72]","[97, 6]",None,None,2,False,False,False
0,1728,1,OP_001,70,71,72,0,0,False,False,False
0,1729,3,OP_003,"[71, 72]","[68, 303]",None,None,2,False,False,False
0,1730,1,OP_001,70,71,72,0,0,False,False,False
0,1731,0,OP_000,71,75,43,0,0,False,True,False
0,1732,14,OP_014,72,64,0,0,0,False,False,False
0,1733,1,OP_001,70,71,72,0,0,False,False,False
0,1734,2,OP_002,70,0,0,0,0,False,False,False
0,1735,15,OP_015,58,4,1,0,0,False,False,False
0,1736,27,OP_027,"[58, 69]","[48, 59]",None,None,2,False,False,False
0,1737,0,OP_000,70,90,43,0,0,False,True,False
0,1738,5,OP_005,58,58,70,0,0,False,False,False
0,1739,6,OP_006,"[58, 59]",None,None,None,3,False,False,False
0,1740,9,OP_009,59,69,19,0,0,False,False,False
0,1741,8,OP_008,69,304,26,0,0,False,False,False
0,1742,10,OP_010,70,61,74,0,0,False,False,False
0,1743,0,OP_000,71,92,43,0,0,False,True,False
0,1744,45,OP_045,72,24,0,0,0,False,False,False
0,1745,1,OP_001,70,71,72,0,0,False,False,False
0,1746,3,OP_003,"[71, 72]","[74, 96]",None,None,2,False,False,False
0,1747,1,OP_001,70,71,72,0,0,False,False,False
0,1748,3,OP_003,"[71, 72]","[97, 6]",None,None,2,False,False,False
0,1749,1,OP_001,70,71,72,0,0,False,False,False
0,1750,3,OP_003,"[71, 72]","[68, 306]",None,None,2,False,False,False
0,1751,1,OP_001,70,71,72,0,0,False,False,False
0,1752,2,OP_002,70,0,0,0,0,False,False,False
0,1753,15,OP_015,58,4,1,0,0,False,False,False
0,1754,27,OP_027,"[58, 69]","[48, 59]",None,None,2,False,False,False
0,1755,0,OP_000,70,67,43,0,0,False,True,False
0,1756,5,OP_005,58,58,70,0,0,False,False,False
0,1757,6,OP_006,"[58, 59]",None,None,None,3,False,False,False
0,1758,9,OP_009,59,69,19,0,0,False,False,False
0,1759,10,OP_010,69,26,61,0,0,False,False,False
0,1760,3,OP_003,"[70, 71]","[68, 307]",None,None,2,False,False,False
0,1761,1,OP_001,69,70,71,0,0,False,False,False
0,1762,0,OP_000,70,70,43,0,0,False,True,False
0,1763,14,OP_014,71,65,0,0,0,False,False,False
0,1764,1,OP_001,69,70,71,0,0,False,False,False
0,1765,2,OP_002,69,0,0,0,0,False,False,False
0,1766,23,OP_023,58,3,1,0,0,False,False,False
0,1767,27,OP_027,"[58, 69]","[48, 59]",None,None,2,False,False,False
0,1768,0,OP_000,70,119,43,0,0,False,True,False
0,1769,5,OP_005,58,58,70,0,0,False,False,False
0,1770,6,OP_006,"[58, 59]",None,None,None,3,False,False,False
0,1771,9,OP_009,59,69,19,0,0,False,False,False
0,1772,8,OP_008,69,308,33,0,0,False,False,False
0,1773,32,OP_032,70,25,0,0,0,False,False,False
0,1774,2,OP_002,70,0,0,0,0,False,False,False
0,1775,15,OP_015,58,4,1,0,0,False,False,False
0,1776,0,OP_000,58,6,43,0,0,False,True,False
0,1777,30,OP_030,69,7,81,0,0,False,False,False
0,1778,29,OP_029,69,58,1,0,0,False,False,False
0,1779,27,OP_027,"[58, 70]","[48, 59]",None,None,2,False,False,False
0,1780,0,OP_000,71,71,43,0,0,False,True,False
0,1781,5,OP_005,58,58,71,0,0,False,False,False
0,1782,6,OP_006,"[58, 59]",None,None,None,3,False,False,False
0,1783,9,OP_009,59,70,19,0,0,False,False,False
0,1784,8,OP_008,70,309,58,0,0,False,False,False
0,1785,10,OP_010,71,44,82,0,0,False,False,False
0,1786,3,OP_003,"[72, 73]","[68, 310]",None,None,2,False,False,False
0,1787,1,OP_001,71,72,73,0,0,False,False,False
0,1788,3,OP_003,"[72, 73]","[74, 6]",None,None,2,False,False,False
0,1789,1,OP_001,71,72,73,0,0,False,False,False
0,1790,3,OP_003,"[72, 73]","[83, 311]",None,None,2,False,False,False
0,1791,1,OP_001,71,72,73,0,0,False,False,False
0,1792,0,OP_000,72,75,43,0,0,False,True,False
0,1793,14,OP_014,73,66,0,0,0,False,False,False
0,1794,1,OP_001,71,72,73,0,0,False,False,False
0,1795,2,OP_002,71,0,0,0,0,False,False,False
0,1796,15,OP_015,58,4,1,0,0,False,False,False
0,1797,0,OP_000,58,6,43,0,0,False,True,False
0,1798,30,OP_030,70,4,60,0,0,False,False,False
0,1799,29,OP_029,70,58,7,0,0,False,False,False
0,1800,0,OP_000,58,169,43,0,0,False,True,False
0,1801,30,OP_030,71,94,56,0,0,False,False,False
0,1802,29,OP_029,71,58,28,0,0,False,False,False
0,1803,9,OP_009,58,58,92,0,0,False,False,False
0,1804,30,OP_030,72,70,35,0,0,False,False,False
0,1805,29,OP_029,72,58,95,0,0,False,False,False
0,1806,75,OP_075,"[58, 73]",None,None,None,3,False,False,False
0,1807,30,OP_030,74,47,96,0,0,False,False,False
0,1808,29,OP_029,74,58,44,0,0,False,False,False
0,1809,30,OP_030,75,46,25,0,0,False,False,False
0,1810,29,OP_029,75,73,36,0,0,False,False,False
0,1811,9,OP_009,76,44,19,0,0,False,False,False
0,1812,0,OP_000,78,312,43,0,0,False,True,False
0,1813,32,OP_032,79,26,0,0,0,False,False,False
0,1814,0,OP_000,73,71,43,0,0,False,True,False
0,1815,36,OP_036,76,4,2,73,0,False,False,False
0,1816,27,OP_027,"[58, 73]","[76, 59]",None,None,2,False,False,False
0,1817,0,OP_000,76,314,43,0,0,False,True,False
0,1818,5,OP_005,58,58,76,0,0,False,False,False
0,1819,6,OP_006,"[58, 59]",None,None,None,3,False,False,False
0,1820,9,OP_009,59,73,19,0,0,False,False,False
0,1821,8,OP_008,73,315,98,0,0,False,False,False
0,1822,32,OP_032,76,27,0,0,0,False,False,False
0,1823,2,OP_002,76,0,0,0,0,False,False,False
0,1824,15,OP_015,58,4,1,0,0,False,False,False
0,1825,9,OP_009,58,58,92,0,0,False,False,False
0,1826,30,OP_030,73,31,31,0,0,False,False,False
0,1827,29,OP_029,73,58,61,0,0,False,False,False
0,1828,9,OP_009,76,44,19,0,0,False,False,False
0,1829,0,OP_000,78,320,43,0,0,False,True,False
0,1830,10,OP_010,79,76,58,0,0,False,False,False
0,1831,3,OP_003,"[80, 81]","[68, 320]",None,None,2,False,False,False
0,1832,1,OP_001,79,80,81,0,0,False,False,False
0,1833,3,OP_003,"[80, 81]","[74, 6]",None,None,2,False,False,False
0,1834,160,OP_160,79,80,81,235,0,False,False,False
0,1835,31,OP_031,80,75,28,297,0,False,True,False
0,1836,31,OP_031,81,67,0,236,0,False,False,False
0,1837,31,OP_031,79,80,81,212,0,False,False,False
0,1838,31,OP_031,80,71,85,107,0,False,True,False
0,1839,36,OP_036,76,4,2,80,0,False,False,False
0,1840,27,OP_027,"[58, 76]","[76, 59]",None,None,2,False,False,False
0,1841,0,OP_000,77,314,43,0,0,False,True,False
0,1842,5,OP_005,58,58,77,0,0,False,False,False
0,1843,6,OP_006,"[58, 59]",None,None,None,3,False,False,False
0,1844,9,OP_009,59,76,19,0,0,False,False,False
0,1845,8,OP_008,76,321,72,0,0,False,False,False
0,1846,32,OP_032,77,28,0,0,0,False,False,False
0,1847,2,OP_002,77,0,0,0,0,False,False,False
0,1848,15,OP_015,58,4,1,0,0,False,False,False
0,1849,27,OP_027,"[58, 76]","[44, 59]",None,None,2,False,False,False
0,1850,0,OP_000,77,119,43,0,0,False,True,False
0,1851,5,OP_005,58,58,77,0,0,False,False,False
0,1852,6,OP_006,"[58, 59]",None,None,None,3,False,False,False
0,1853,9,OP_009,59,76,19,0,0,False,False,False
0,1854,8,OP_008,76,324,29,0,0,False,False,False
0,1855,32,OP_032,77,29,0,0,0,False,False,False
0,1856,2,OP_002,77,0,0,0,0,False,False,False
0,1857,15,OP_015,58,4,1,0,0,False,False,False
0,1858,50,OP_050,58,15,29,0,0,False,False,False
0,1859,26,OP_026,58,1861,46,0,0,False,False,False
0,1860,4,OP_004,394,1074,93,0,0,False,False,False
0,1861,35,OP_035,394,0,33,0,0,False,False,False
0,1862,50,OP_050,58,15,27,0,0,False,False,False
0,1863,0,OP_000,76,326,43,0,0,False,True,False
0,1864,7,OP_007,58,58,76,0,0,False,False,False
0,1865,9,OP_009,76,44,19,0,0,False,False,False
0,1866,0,OP_000,78,327,43,0,0,False,True,False
0,1867,10,OP_010,79,77,3,0,0,False,False,False
0,1868,3,OP_003,"[80, 81]","[68, 326]",None,None,2,False,False,False
0,1869,1,OP_001,79,80,81,0,0,False,False,False
0,1870,3,OP_003,"[80, 81]","[74, 6]",None,None,2,False,False,False
0,1871,1,OP_001,79,80,81,0,0,False,False,False
0,1872,3,OP_003,"[80, 81]","[83, 328]",None,None,2,False,False,False
0,1873,1,OP_001,79,80,81,0,0,False,False,False
0,1874,0,OP_000,80,75,43,0,0,False,True,False
0,1875,14,OP_014,81,68,0,0,0,False,False,False
0,1876,1,OP_001,79,80,81,0,0,False,False,False
0,1877,0,OP_000,80,71,43,0,0,False,True,False
0,1878,36,OP_036,76,4,2,80,0,False,False,False
0,1879,0,OP_000,78,314,43,0,0,False,True,False
0,1880,5,OP_005,76,76,78,0,0,False,False,False
0,1881,6,OP_006,"[76, 77]",None,None,None,3,False,False,False
0,1882,8,OP_008,78,329,81,0,0,False,False,False
0,1883,32,OP_032,79,30,0,0,0,False,False,False
0,1884,2,OP_002,79,0,0,0,0,False,False,False
0,1885,15,OP_015,76,4,1,0,0,False,False,False
0,1886,9,OP_009,76,44,19,0,0,False,False,False
0,1887,0,OP_000,78,119,43,0,0,False,True,False
0,1888,5,OP_005,76,76,78,0,0,False,False,False
0,1889,6,OP_006,"[76, 77]",None,None,None,3,False,False,False
0,1890,8,OP_008,78,332,94,0,0,False,False,False
0,1891,32,OP_032,79,31,0,0,0,False,False,False
0,1892,2,OP_002,79,0,0,0,0,False,False,False
0,1893,15,OP_015,76,4,1,0,0,False,False,False
0,1894,9,OP_009,76,44,19,0,0,False,False,False
0,1895,0,OP_000,78,71,43,0,0,False,True,False
0,1896,5,OP_005,76,76,78,0,0,False,False,False
0,1897,6,OP_006,"[76, 77]",None,None,None,3,False,False,False
0,1898,8,OP_008,78,335,35,0,0,False,False,False
0,1899,32,OP_032,79,32,0,0,0,False,False,False
0,1900,2,OP_002,79,0,0,0,0,False,False,False
0,1901,15,OP_015,76,4,1,0,0,False,False,False
0,1902,30,OP_030,76,57,95,0,0,False,False,False
0,1903,14,OP_014,77,69,0,0,0,False,False,False
0,1904,29,OP_029,76,77,50,0,0,False,False,False
0,1905,30,OP_030,77,76,22,0,0,False,False,False
0,1906,14,OP_014,78,70,0,0,0,False,False,False
0,1907,29,OP_029,77,78,94,0,0,False,False,False
0,1908,0,OP_000,79,312,43,0,0,False,True,False
0,1909,7,OP_007,78,6,79,0,0,False,False,False
0,1910,0,OP_000,80,338,43,0,0,False,True,False
0,1911,5,OP_005,78,78,80,0,0,False,False,False
0,1912,6,OP_006,"[78, 79]",None,None,None,3,False,False,False
0,1913,14,OP_014,80,71,0,0,0,False,False,False
0,1914,2,OP_002,80,0,0,0,0,False,False,False
0,1915,23,OP_023,78,3,1,0,0,False,False,False
0,1916,0,OP_000,79,315,43,0,0,False,True,False
0,1917,7,OP_007,78,5,79,0,0,False,False,False
0,1918,0,OP_000,80,339,43,0,0,False,True,False
0,1919,5,OP_005,78,78,80,0,0,False,False,False
0,1920,6,OP_006,"[78, 79]",None,None,None,3,False,False,False
0,1921,14,OP_014,80,72,0,0,0,False,False,False
0,1922,2,OP_002,80,0,0,0,0,False,False,False
0,1923,23,OP_023,78,3,1,0,0,False,False,False
0,1924,0,OP_000,79,324,43,0,0,False,True,False
0,1925,7,OP_007,78,5,79,0,0,False,False,False
0,1926,0,OP_000,80,338,43,0,0,False,True,False
0,1927,5,OP_005,78,78,80,0,0,False,False,False
0,1928,6,OP_006,"[78, 79]",None,None,None,3,False,False,False
0,1929,14,OP_014,80,73,0,0,0,False,False,False
0,1930,2,OP_002,80,0,0,0,0,False,False,False
0,1931,23,OP_023,78,3,1,0,0,False,False,False
0,1932,0,OP_000,79,340,43,0,0,False,True,False
0,1933,7,OP_007,78,10,79,0,0,False,False,False
0,1934,0,OP_000,80,22,43,0,0,False,True,False
0,1935,5,OP_005,78,78,80,0,0,False,False,False
0,1936,6,OP_006,"[78, 79]",None,None,None,3,False,False,False
0,1937,14,OP_014,80,74,0,0,0,False,False,False
0,1938,2,OP_002,80,0,0,0,0,False,False,False
0,1939,23,OP_023,78,3,1,0,0,False,False,False
0,1940,0,OP_000,79,54,43,0,0,False,True,False
0,1941,7,OP_007,78,23,79,0,0,False,False,False
0,1942,0,OP_000,80,58,43,0,0,False,True,False
0,1943,5,OP_005,78,78,80,0,0,False,False,False
0,1944,6,OP_006,"[78, 79]",None,None,None,3,False,False,False
0,1945,8,OP_008,80,341,15,0,0,False,False,False
0,1946,24,OP_024,78,3,2,0,0,False,False,False
0,1947,9,OP_009,79,78,19,0,0,False,False,False
0,1948,0,OP_000,81,71,43,0,0,False,True,False
0,1949,5,OP_005,79,79,81,0,0,False,False,False
0,1950,6,OP_006,"[79, 80]",None,None,None,3,False,False,False
0,1951,8,OP_008,81,342,27,0,0,False,False,False
0,1952,10,OP_010,82,30,63,0,0,False,False,False
0,1953,3,OP_003,"[83, 84]","[68, 343]",None,None,2,False,False,False
0,1954,1,OP_001,82,83,84,0,0,False,False,False
0,1955,3,OP_003,"[83, 84]","[74, 6]",None,None,2,False,False,False
0,1956,1,OP_001,82,83,84,0,0,False,False,False
0,1957,0,OP_000,83,75,43,0,0,False,True,False
0,1958,14,OP_014,84,75,0,0,0,False,False,False
0,1959,1,OP_001,82,83,84,0,0,False,False,False
0,1960,2,OP_002,82,0,0,0,0,False,False,False
0,1961,15,OP_015,79,4,1,0,0,False,False,False
0,1962,9,OP_009,79,78,19,0,0,False,False,False
0,1963,0,OP_000,81,71,43,0,0,False,True,False
0,1964,5,OP_005,79,79,81,0,0,False,False,False
0,1965,6,OP_006,"[79, 80]",None,None,None,3,False,False,False
0,1966,8,OP_008,81,344,60,0,0,False,False,False
0,1967,10,OP_010,82,82,47,0,0,False,False,False
0,1968,3,OP_003,"[83, 84]","[68, 345]",None,None,2,False,False,False
0,1969,1,OP_001,82,83,84,0,0,False,False,False
0,1970,3,OP_003,"[83, 84]","[74, 6]",None,None,2,False,False,False
0,1971,1,OP_001,82,83,84,0,0,False,False,False
0,1972,0,OP_000,83,75,43,0,0,False,True,False
0,1973,14,OP_014,84,76,0,0,0,False,False,False
0,1974,1,OP_001,82,83,84,0,0,False,False,False
0,1975,2,OP_002,82,0,0,0,0,False,False,False
0,1976,15,OP_015,79,4,1,0,0,False,False,False
0,1977,9,OP_009,79,78,19,0,0,False,False,False
0,1978,0,OP_000,81,117,43,0,0,False,True,False
0,1979,5,OP_005,79,79,81,0,0,False,False,False
0,1980,2,OP_002,79,0,0,0,0,False,False,False
0,1981,2,OP_002,80,0,0,0,0,False,False,False
0,1982,22,OP_022,79,2,1,0,0,False,False,False
0,1983,9,OP_009,79,78,19,0,0,False,False,False
0,1984,0,OP_000,81,346,43,0,0,False,True,False
0,1985,10,OP_010,82,77,26,0,0,False,False,False
0,1986,3,OP_003,"[83, 84]","[68, 347]",None,None,2,False,False,False
0,1987,1,OP_001,82,83,84,0,0,False,False,False
0,1988,3,OP_003,"[83, 84]","[74, 4]",None,None,2,False,False,False
0,1989,1,OP_001,82,83,84,0,0,False,False,False
0,1990,0,OP_000,83,75,43,0,0,False,True,False
0,1991,14,OP_014,84,77,0,0,0,False,False,False
0,1992,1,OP_001,82,83,84,0,0,False,False,False
0,1993,0,OP_000,83,71,43,0,0,False,True,False
0,1994,36,OP_036,79,4,2,83,0,False,False,False
0,1995,0,OP_000,81,90,43,0,0,False,True,False
0,1996,5,OP_005,79,79,81,0,0,False,False,False
0,1997,6,OP_006,"[79, 80]",None,None,None,3,False,False,False
0,1998,8,OP_008,81,348,75,0,0,False,False,False
0,1999,10,OP_010,82,59,69,0,0,False,False,False
0,2000,0,OP_000,83,92,43,0,0,False,True,False
0,2001,45,OP_045,84,33,0,0,0,False,False,False
0,2002,1,OP_001,82,83,84,0,0,False,False,False
0,2003,3,OP_003,"[83, 84]","[74, 96]",None,None,2,False,False,False
0,2004,1,OP_001,82,83,84,0,0,False,False,False
0,2005,3,OP_003,"[83, 84]","[68, 351]",None,None,2,False,False,False
0,2006,1,OP_001,82,83,84,0,0,False,False,False
0,2007,0,OP_000,83,75,43,0,0,False,True,False
0,2008,14,OP_014,84,78,0,0,0,False,False,False
0,2009,1,OP_001,82,83,84,0,0,False,False,False
0,2010,2,OP_002,82,0,0,0,0,False,False,False
0,2011,15,OP_015,79,4,1,0,0,False,False,False
0,2012,9,OP_009,79,78,19,0,0,False,False,False
0,2013,0,OP_000,81,117,43,0,0,False,True,False
0,2014,5,OP_005,79,79,81,0,0,False,False,False
0,2015,2,OP_002,79,0,0,0,0,False,False,False
0,2016,2,OP_002,80,0,0,0,0,False,False,False
0,2017,22,OP_022,79,2,1,0,0,False,False,False
0,2018,9,OP_009,91,78,19,0,0,False,False,False
0,2019,0,OP_000,93,352,43,0,0,False,True,False
0,2020,10,OP_010,94,98,83,0,0,False,False,False
0,2021,3,OP_003,"[95, 96]","[68, 353]",None,None,2,False,False,False
0,2022,1,OP_001,94,95,96,0,0,False,False,False
0,2023,3,OP_003,"[95, 96]","[74, 4]",None,None,2,False,False,False
0,2024,1,OP_001,94,95,96,0,0,False,False,False
0,2025,0,OP_000,95,75,43,0,0,False,True,False
0,2026,14,OP_014,96,79,0,0,0,False,False,False
0,2027,1,OP_001,94,95,96,0,0,False,False,False
0,2028,0,OP_000,95,71,43,0,0,False,True,False
0,2029,36,OP_036,91,4,2,95,0,False,False,False
0,2030,9,OP_009,87,91,19,0,0,False,False,False
0,2031,0,OP_000,89,354,43,0,0,False,True,False
0,2032,10,OP_010,90,50,82,0,0,False,False,False
0,2033,0,OP_000,91,92,43,0,0,False,True,False
0,2034,45,OP_045,92,34,0,0,0,False,False,False
0,2035,1,OP_001,90,91,92,0,0,False,False,False
0,2036,3,OP_003,"[91, 92]","[74, 96]",None,None,2,False,False,False
0,2037,1,OP_001,90,91,92,0,0,False,False,False
0,2038,3,OP_003,"[91, 92]","[68, 358]",None,None,2,False,False,False
0,2039,1,OP_001,90,91,92,0,0,False,False,False
0,2040,0,OP_000,91,75,43,0,0,False,True,False
0,2041,14,OP_014,92,80,0,0,0,False,False,False
0,2042,1,OP_001,90,91,92,0,0,False,False,False
0,2043,0,OP_000,91,90,43,0,0,False,True,False
0,2044,36,OP_036,87,4,2,91,0,False,False,False
0,2045,9,OP_009,83,87,19,0,0,False,False,False
0,2046,0,OP_000,85,359,43,0,0,False,True,False
0,2047,10,OP_010,86,82,53,0,0,False,False,False
0,2048,0,OP_000,87,74,43,0,0,False,True,False
0,2049,17,OP_017,89,36,216,0,0,False,True,False
0,2050,0,OP_000,90,37,43,0,0,False,True,False
0,2051,7,OP_007,89,89,90,0,0,False,False,False
0,2052,123,OP_123,0,89,0,0,0,False,False,False
0,2053,33,OP_033,"[90, 91, 92]","[38, 39, 38]",None,None,2,False,False,False
0,2054,34,OP_034,88,4,2,0,0,False,False,False
0,2055,1,OP_001,86,87,88,0,0,False,False,False
0,2056,0,OP_000,87,75,43,0,0,False,True,False
0,2057,14,OP_014,88,81,0,0,0,False,False,False
0,2058,1,OP_001,86,87,88,0,0,False,False,False
0,2059,0,OP_000,87,360,43,0,0,False,True,False
0,2060,36,OP_036,83,4,2,87,0,False,False,False
0,2061,9,OP_009,79,83,19,0,0,False,False,False
0,2062,0,OP_000,81,361,43,0,0,False,True,False
0,2063,10,OP_010,82,6,56,0,0,False,False,False
0,2064,0,OP_000,83,74,43,0,0,False,True,False
0,2065,17,OP_017,85,36,216,0,0,False,True,False
0,2066,0,OP_000,86,37,43,0,0,False,True,False
0,2067,7,OP_007,85,85,86,0,0,False,False,False
0,2068,2,OP_002,85,0,0,0,0,False,False,False
0,2069,33,OP_033,"[86, 87, 88]","[39, 39, 38]",None,None,2,False,False,False
0,2070,34,OP_034,84,4,2,0,0,False,False,False
0,2071,1,OP_001,82,83,84,0,0,False,False,False
0,2072,0,OP_000,83,75,43,0,0,False,True,False
0,2073,14,OP_014,84,82,0,0,0,False,False,False
0,2074,1,OP_001,82,83,84,0,0,False,False,False
0,2075,0,OP_000,83,360,43,0,0,False,True,False
0,2076,36,OP_036,79,4,2,83,0,False,False,False
0,2077,0,OP_000,81,360,43,0,0,False,True,False
0,2078,5,OP_005,79,79,81,0,0,False,False,False
0,2079,6,OP_006,"[79, 80]",None,None,None,3,False,False,False
0,2080,8,OP_008,81,362,21,0,0,False,False,False
0,2081,10,OP_010,82,18,92,0,0,False,False,False
0,2082,0,OP_000,83,74,43,0,0,False,True,False
0,2083,17,OP_017,85,36,216,0,0,False,True,False
0,2084,0,OP_000,86,37,43,0,0,False,True,False
0,2085,7,OP_007,85,85,86,0,0,False,False,False
0,2086,2,OP_002,85,0,0,0,0,False,False,False
0,2087,33,OP_033,"[86, 87, 88]","[39, 38, 38]",None,None,2,False,False,False
0,2088,34,OP_034,84,4,2,0,0,False,False,False
0,2089,1,OP_001,82,83,84,0,0,False,False,False
0,2090,0,OP_000,83,75,43,0,0,False,True,False
0,2091,14,OP_014,84,83,0,0,0,False,False,False
0,2092,1,OP_001,82,83,84,0,0,False,False,False
